0,2.2,2,,x (in G's),y (in G's),z (in G's)
,,,,-0.087463,-0.933426,-0.327042
,,,,-0.063904,-0.934677,-0.303024
,,,,-0.096985,-1.004761,-0.373795
,,,,-0.089691,-0.937592,-0.37149
,,,,-0.085754,-0.842911,-0.273209
,,,,-0.073212,-0.939087,-0.315308
,,,,-0.114792,-1.068329,-0.471085
,,,,-0.081528,-0.839752,-0.247894
,,,,-0.100342,-0.954849,-0.280289
,,,,-0.093185,-0.935928,-0.324875
,,,,-0.080399,-0.988174,-0.395264
,,,,-0.093796,-0.96048,-0.354767
,,,,-0.089478,-0.927719,-0.336044
,,,,-0.097946,-0.950607,-0.321808
,,,,-0.099121,-1.003693,-0.380478
,,,,-0.077545,-0.903183,-0.337021
,,,,-0.085022,-0.91713,-0.303131
,,,,-0.090485,-0.973206,-0.349106
,,,,-0.096741,-0.947998,-0.349075
,,,,-0.130814,-0.964813,-0.323196
,,,,-0.072189,-0.924973,-0.323868
,,,,-0.061111,-0.92514,-0.335281
,,,,-0.094208,-0.984009,-0.388824
,,,,-0.115158,-0.955475,-0.373688
,,,,-0.113327,-0.902649,-0.27742
,,,,-0.114792,-0.983795,-0.331955
,,,,-0.075241,-0.933289,-0.348892
,,,,-0.055649,-0.918091,-0.340698
,,,,-0.117844,-0.997772,-0.361755
,,,,-0.112381,-0.907562,-0.333496
,,,,-0.086349,-0.910461,-0.302689
,,,,-0.102219,-0.9944,-0.341202
,,,,-0.078369,-0.961761,-0.364822
,,,,-0.121323,-0.917557,-0.324921
,,,,-0.109695,-0.884613,-0.310455
,,,,-0.088104,-0.921997,-0.30217
,,,,-0.094406,-1.039673,-0.405548
,,,,-0.087021,-0.907059,-0.315323
,,,,-0.118912,-0.917816,-0.270172
,,,,-0.11293,-0.970978,-0.359497
,,,,-0.089569,-0.931595,-0.338715
,,,,-0.103745,-0.964371,-0.348328
,,,,-0.109818,-0.947388,-0.305954
,,,,-0.102859,-0.916656,-0.30957
,,,,-0.103867,-0.939133,-0.334274
,,,,-0.099655,-0.94754,-0.325577
,,,,-0.108139,-0.977692,-0.346832
,,,,-0.109131,-0.949356,-0.331375
,,,,-0.11998,-0.923767,-0.291946
,,,,-0.121277,-0.979187,-0.367233
,,,,-0.084427,-0.925583,-0.318787
,,,,-0.088272,-0.94873,-0.315643
,,,,-0.117615,-0.935226,-0.349442
,,,,-0.109909,-0.927826,-0.301575
,,,,-0.121704,-0.993195,-0.367569
,,,,-0.077393,-0.934326,-0.327118
,,,,-0.080811,-0.93631,-0.303802
,,,,-0.103928,-0.94725,-0.347351
,,,,-0.117493,-0.907379,-0.357407
,,,,-0.124298,-0.984451,-0.371887
,,,,-0.106476,-0.95369,-0.370193
,,,,-0.072266,-0.881119,-0.251328
,,,,-0.123581,-1.014267,-0.402435
,,,,-0.102859,-0.895035,-0.330399
,,,,-0.110733,-0.96611,-0.347
,,,,-0.121902,-0.981598,-0.319473
,,,,-0.081879,-0.889816,-0.284805
,,,,-0.131241,-0.988663,-0.368759
,,,,-0.102768,-0.94577,-0.356247
,,,,-0.099976,-0.921555,-0.292557
,,,,-0.120438,-0.97818,-0.324356
,,,,-0.092194,-0.903061,-0.295532
,,,,-0.108322,-0.94252,-0.325394
,,,,-0.070221,-0.917786,-0.291626
,,,,-0.103867,-1.003998,-0.340607
,,,,-0.103973,-0.958878,-0.327194
,,,,-0.081329,-0.918671,-0.287277
,,,,-0.115189,-0.993744,-0.333359
,,,,-0.097122,-0.930649,-0.351746
,,,,-0.072937,-0.894363,-0.286697
,,,,-0.083405,-0.953796,-0.313599
,,,,-0.080688,-0.986084,-0.332306
,,,,-0.102036,-0.94812,-0.314468
,,,,-0.098434,-0.913071,-0.255508
,,,,-0.113007,-0.977203,-0.304031
,,,,-0.09343,-0.960953,-0.334045
,,,,-0.072388,-0.880371,-0.293915
,,,,-0.102295,-0.969772,-0.309341
,,,,-0.069946,-0.9384,-0.301636
,,,,-0.072708,-0.951263,-0.302261
,,,,-0.081329,-0.915268,-0.281631
,,,,-0.073532,-0.940353,-0.299927
,,,,-0.090012,-1.005951,-0.319244
,,,,-0.079971,-0.974838,-0.334534
,,,,-0.086914,-0.921219,-0.281006
,,,,-0.108917,-0.97229,-0.299255
,,,,-0.076691,-0.928726,-0.327652
,,,,-0.081726,-0.919098,-0.28624
,,,,-0.064575,-0.968048,-0.309647
,,,,-0.089142,-0.960831,-0.313263
,,,,-0.097458,-0.906006,-0.242264
,,,,-0.074478,-0.93425,-0.299454
,,,,-0.06694,-0.971436,-0.331116
,,,,-0.060837,-0.938828,-0.309921
,,,,-0.073898,-0.939362,-0.293091
,,,,-0.100327,-0.922516,-0.238129
,,,,-0.091705,-0.993393,-0.323776
,,,,-0.070831,-0.897675,-0.290619
,,,,-0.072388,-0.946976,-0.290802
,,,,-0.079636,-0.957443,-0.295166
,,,,-0.067322,-0.943115,-0.267014
,,,,-0.075241,-0.98616,-0.308548
,,,,-0.060089,-0.924225,-0.265488
,,,,-0.06813,-1.012131,-0.316513
,,,,-0.065231,-0.965744,-0.284561
,,,,-0.047958,-0.919113,-0.246887
,,,,-0.086578,-0.992218,-0.297089
,,,,-0.065979,-0.969193,-0.305359
,,,,-0.059006,-0.930328,-0.257233
,,,,-0.088943,-0.957153,-0.244141
,,,,-0.088989,-1.019394,-0.280426
,,,,-0.055725,-0.89772,-0.224045
,,,,-0.06517,-0.928513,-0.239334
,,,,-0.084091,-0.982315,-0.262589
,,,,-0.078186,-0.933929,-0.286255
,,,,-0.077454,-0.916687,-0.176529
,,,,-0.079544,-1.004227,-0.275177
,,,,-0.083679,-0.989365,-0.288528
,,,,-0.08696,-0.976654,-0.252777
,,,,-0.061172,-0.961655,-0.274536
,,,,-0.091064,-0.942596,-0.213043
,,,,-0.114136,-0.978699,-0.246048
,,,,-0.065353,-0.931885,-0.241592
,,,,-0.070908,-0.931351,-0.228928
,,,,-0.052582,-0.935806,-0.235596
,,,,-0.095291,-0.973618,-0.252335
,,,,-0.104996,-0.966064,-0.255325
,,,,-0.076263,-0.931824,-0.228577
,,,,-0.065262,-0.943832,-0.233856
,,,,-0.055969,-0.934204,-0.23465
,,,,-0.06459,-0.958542,-0.254333
,,,,-0.070999,-0.928894,-0.225327
,,,,-0.067535,-0.916565,-0.217239
,,,,-0.08757,-0.982971,-0.25119
,,,,-0.055923,-0.918289,-0.240189
,,,,-0.06456,-0.945923,-0.22226
,,,,-0.095566,-0.996384,-0.265488
,,,,-0.090927,-0.958282,-0.2453
,,,,-0.08725,-0.940567,-0.211777
,,,,-0.084381,-0.988205,-0.281006
,,,,-0.066269,-0.944489,-0.204361
,,,,-0.089706,-1.01384,-0.2686
,,,,-0.095871,-0.986069,-0.25589
,,,,-0.103302,-0.904495,-0.224243
,,,,-0.117279,-1.030853,-0.298386
,,,,-0.073013,-0.937241,-0.273544
,,,,-0.091446,-0.916168,-0.255173
,,,,-0.091858,-0.947357,-0.240891
,,,,-0.078995,-1.000351,-0.257111
,,,,-0.076279,-0.940369,-0.256104
,,,,-0.050781,-0.899353,-0.232437
,,,,-0.114594,-1.012009,-0.24881
,,,,-0.109192,-1.005554,-0.313354
,,,,-0.084732,-0.920013,-0.221786
,,,,-0.107574,-0.943726,-0.264145
,,,,-0.099503,-0.950226,-0.245361
,,,,-0.111099,-1.003143,-0.321762
,,,,-0.072968,-0.91954,-0.212814
,,,,-0.089554,-0.931229,-0.204819
,,,,-0.108292,-1.007523,-0.274246
,,,,-0.086792,-0.93158,-0.222839
,,,,-0.106491,-0.985504,-0.267334
,,,,-0.100189,-0.947037,-0.264938
,,,,-0.110748,-0.913605,-0.226379
,,,,-0.13623,-1.000153,-0.250366
,,,,-0.084229,-0.963898,-0.253998
,,,,-0.117828,-0.956711,-0.26181
,,,,-0.102676,-0.914108,-0.236908
,,,,-0.11174,-0.989822,-0.266708
,,,,-0.09726,-0.970291,-0.263489
,,,,-0.07756,-0.929672,-0.238052
,,,,-0.097565,-0.965179,-0.254044
,,,,-0.093796,-0.947723,-0.247192
,,,,-0.09613,-0.962082,-0.267654
,,,,-0.12085,-0.961685,-0.24614
,,,,-0.101486,-0.94873,-0.234863
,,,,-0.118195,-0.937698,-0.246048
,,,,-0.118942,-0.962906,-0.280853
,,,,-0.128738,-0.926682,-0.245148
,,,,-0.068939,-0.970642,-0.228729
,,,,-0.076019,-0.977341,-0.242126
,,,,-0.10257,-0.959473,-0.257629
,,,,-0.124023,-0.971146,-0.287079
,,,,-0.06778,-0.943268,-0.264404
,,,,-0.084351,-0.983765,-0.254639
,,,,-0.116486,-0.955597,-0.239426
,,,,-0.129074,-0.9543,-0.268723
,,,,-0.107422,-0.930023,-0.249283
,,,,-0.094025,-0.952621,-0.263565
,,,,-0.086075,-0.932037,-0.257416
,,,,-0.120285,-0.967087,-0.245651
,,,,-0.1138,-0.981262,-0.259308
,,,,-0.097672,-0.951721,-0.258057
,,,,-0.073914,-0.93634,-0.236176
,,,,-0.100998,-0.964203,-0.256226
,,,,-0.108322,-0.956497,-0.277786
,,,,-0.103134,-0.949814,-0.261566
,,,,-0.122772,-0.958145,-0.236557
,,,,-0.11261,-0.947906,-0.23114
,,,,-0.092072,-0.944824,-0.235428
,,,,-0.104324,-0.971298,-0.289688
,,,,-0.078049,-0.935165,-0.258728
,,,,-0.108719,-0.967712,-0.248932
,,,,-0.08876,-0.966568,-0.247711
,,,,-0.096191,-0.957474,-0.286026
,,,,-0.114212,-0.938187,-0.254181
,,,,-0.094513,-0.930832,-0.242935
,,,,-0.114838,-0.965302,-0.260971
,,,,-0.095764,-0.909302,-0.25325
,,,,-0.098755,-0.936539,-0.242676
,,,,-0.087891,-0.996994,-0.259598
,,,,-0.061234,-0.947357,-0.274902
,,,,-0.110718,-0.916367,-0.228851
,,,,-0.110367,-0.970825,-0.273926
,,,,-0.09111,-0.930084,-0.24147
,,,,-0.084763,-0.919891,-0.259201
,,,,-0.106827,-0.962814,-0.232742
,,,,-0.111633,-0.962982,-0.273132
,,,,-0.114731,-0.952911,-0.268875
,,,,-0.093018,-0.891174,-0.233734
,,,,-0.078247,-0.978516,-0.277466
,,,,-0.113953,-0.979294,-0.271393
,,,,-0.100952,-0.950348,-0.280975
,,,,-0.098007,-0.942612,-0.213623
,,,,-0.100098,-1.011871,-0.297333
,,,,-0.088303,-0.905258,-0.296021
,,,,-0.101852,-0.921951,-0.250809
,,,,-0.115356,-0.970901,-0.221375
,,,,-0.103027,-0.940887,-0.270996
,,,,-0.097229,-0.937714,-0.198212
,,,,-0.08316,-0.977539,-0.257996
,,,,-0.069153,-0.96579,-0.313919
,,,,-0.052292,-0.909286,-0.225235
,,,,-0.08699,-1.039368,-0.31163
,,,,-0.068481,-0.935196,-0.263718
,,,,-0.094666,-0.918381,-0.229324
,,,,-0.10553,-0.946442,-0.230042
,,,,-0.098099,-0.980164,-0.271729
,,,,-0.106689,-0.975769,-0.264633
,,,,-0.101471,-0.954803,-0.231186
,,,,-0.126389,-1.031754,-0.23613
,,,,-0.107864,-0.995911,-0.26062
,,,,-0.110062,-1.005249,-0.242081
,,,,-0.105774,-0.982193,-0.27211
,,,,-0.105957,-0.930939,-0.250732
,,,,-0.1017,-0.977081,-0.259109
,,,,-0.078766,-0.97966,-0.264236
,,,,-0.070358,-0.950317,-0.243347
,,,,-0.090988,-0.977905,-0.25087
,,,,-0.080307,-0.971832,-0.243988
,,,,-0.086319,-0.991547,-0.248199
,,,,-0.104156,-1.001709,-0.261414
,,,,-0.105927,-0.909958,-0.223801
,,,,-0.117188,-1.011032,-0.248581
,,,,-0.109726,-1.049591,-0.284164
,,,,-0.08284,-0.916306,-0.254929
,,,,-0.092697,-0.957657,-0.222458
,,,,-0.09906,-1.020401,-0.261841
,,,,-0.107758,-0.988663,-0.273819
,,,,-0.116638,-0.925446,-0.23851
,,,,-0.091309,-0.937927,-0.204895
,,,,-0.100845,-1.001511,-0.267487
,,,,-0.061203,-0.94162,-0.278976
,,,,-0.07251,-0.920258,-0.194427
,,,,-0.094925,-0.993866,-0.227432
,,,,-0.081467,-0.988708,-0.297287
,,,,-0.071777,-0.915115,-0.251907
,,,,-0.095917,-0.966431,-0.203186
,,,,-0.118164,-0.987091,-0.263489
,,,,-0.08519,-0.885849,-0.239883
,,,,-0.099045,-0.951248,-0.21962
,,,,-0.063812,-1.007782,-0.2435
,,,,-0.068222,-0.891373,-0.236404
,,,,-0.085068,-0.941025,-0.203003
,,,,-0.099518,-1.017593,-0.260757
,,,,-0.092529,-0.956192,-0.253036
,,,,-0.073669,-0.917984,-0.159897
,,,,-0.098343,-1.046494,-0.277634
,,,,-0.071228,-0.927734,-0.253036
,,,,-0.08815,-0.95816,-0.223862
,,,,-0.107574,-1.085587,-0.31575
,,,,-0.064133,-0.869186,-0.20929
,,,,-0.082016,-0.959641,-0.242416
,,,,-0.111572,-1.041672,-0.265762
,,,,-0.05162,-0.937378,-0.259415
,,,,-0.098297,-0.951035,-0.225037
,,,,-0.089005,-0.938492,-0.205627
,,,,-0.074127,-1.002563,-0.303284
,,,,-0.075684,-0.958206,-0.268585
,,,,-0.06488,-0.9216,-0.225143
,,,,-0.092728,-0.967972,-0.211212
,,,,-0.09082,-0.991821,-0.291763
,,,,-0.087936,-0.943192,-0.228546
,,,,-0.07901,-0.956299,-0.227814
,,,,-0.077881,-0.944244,-0.22673
,,,,-0.115875,-0.988937,-0.299744
,,,,-0.064804,-0.912399,-0.244415
,,,,-0.086472,-0.966385,-0.295731
,,,,-0.088821,-0.94809,-0.243973
,,,,-0.106873,-1.015167,-0.271011
,,,,-0.097198,-0.943481,-0.216782
,,,,-0.093994,-0.954056,-0.237686
,,,,-0.075134,-0.979462,-0.279297
,,,,-0.06134,-0.949799,-0.26062
,,,,-0.096817,-1.039291,-0.29126
,,,,-0.105042,-0.954758,-0.237656
,,,,-0.117096,-0.97493,-0.253647
,,,,-0.112885,-1.004639,-0.262787
,,,,-0.103043,-0.96225,-0.250244
,,,,-0.113937,-0.962433,-0.24501
,,,,-0.10434,-0.9608,-0.238846
,,,,-0.114578,-0.996033,-0.288727
,,,,-0.09021,-0.934982,-0.253479
,,,,-0.115326,-0.979401,-0.24794
,,,,-0.081161,-0.948746,-0.220001
,,,,-0.111877,-0.950195,-0.244141
,,,,-0.120667,-0.987076,-0.247009
,,,,-0.077454,-0.926102,-0.256668
,,,,-0.083679,-0.928574,-0.232132
,,,,-0.128265,-1.077393,-0.304733
,,,,-0.074615,-0.897308,-0.225128
,,,,-0.101669,-0.944778,-0.219055
,,,,-0.090454,-1.011108,-0.270294
,,,,-0.087509,-0.937759,-0.260818
,,,,-0.117416,-0.977722,-0.220276
,,,,-0.081696,-1.001129,-0.219101
,,,,-0.079453,-0.998856,-0.262985
,,,,-0.068405,-0.947128,-0.234253
,,,,-0.086517,-0.973358,-0.259247
,,,,-0.080948,-0.979614,-0.273865
,,,,-0.064194,-0.977539,-0.264389
,,,,-0.074738,-0.954926,-0.193604
,,,,-0.080643,-0.966995,-0.232742
,,,,-0.089417,-1.033554,-0.26738
,,,,-0.046661,-0.936859,-0.224106
,,,,-0.059982,-0.957275,-0.267426
,,,,-0.068634,-0.930527,-0.208557
,,,,-0.054123,-1.024155,-0.2789
,,,,-0.058762,-0.930634,-0.230789
,,,,-0.05867,-0.9328,-0.187103
,,,,-0.044434,-1.115906,-0.293671
,,,,-0.058334,-0.9702,-0.241119
,,,,-0.06427,-0.913025,-0.231995
,,,,-0.082336,-1.084091,-0.27327
,,,,-0.029861,-0.940445,-0.216553
,,,,-0.011734,-0.940369,-0.212494
,,,,-0.044128,-1.040955,-0.301437
,,,,-0.01442,-0.893509,-0.256729
,,,,-0.029572,-0.969391,-0.220352
,,,,-0.027023,-0.928345,-0.157913
,,,,-0.041336,-1.08194,-0.308105
,,,,-0.102585,-0.997726,-0.225525
,,,,-0.0513,-0.981964,-0.233185
,,,,-0.084976,-1.022644,-0.214508
,,,,-0.08168,-1.057327,-0.285156
,,,,-0.030731,-0.965012,-0.294632
,,,,-0.024323,-0.939346,-0.247849
,,,,-0.030472,-0.989899,-0.244644
,,,,-0.053802,-1.046112,-0.282593
,,,,-0.051468,-0.957306,-0.206573
,,,,-0.036636,-0.954285,-0.221024
,,,,-0.041763,-1.081757,-0.32637
,,,,-0.041306,-0.950119,-0.272476
,,,,-0.029419,-0.969162,-0.234711
,,,,-0.029495,-0.972412,-0.173996
,,,,-0.036423,-1.107819,-0.292557
,,,,-0.0439,-0.931671,-0.242371
,,,,-0.058075,-0.961441,-0.198776
,,,,-0.06488,-1.13765,-0.348755
,,,,-0.047821,-0.8517,-0.190475
,,,,-0.07254,-0.946075,-0.199631
,,,,-0.06572,-1.073807,-0.295959
,,,,-0.042984,-0.917419,-0.196259
,,,,-0.07692,-1.006744,-0.201889
,,,,-0.052063,-0.97197,-0.226288
,,,,-0.046951,-1.020584,-0.305573
,,,,-0.060364,-1.031799,-0.244156
,,,,-0.024124,-0.924179,-0.207474
,,,,-0.093079,-1.067902,-0.254074
,,,,-0.060928,-0.964127,-0.225449
,,,,-0.037369,-0.984344,-0.230988
,,,,-0.046921,-0.996017,-0.213333
,,,,-0.05632,-1.00769,-0.230392
,,,,-0.083008,-1.01445,-0.245834
,,,,-0.072189,-0.96666,-0.202026
,,,,-0.058228,-1.0121,-0.212753
,,,,-0.058395,-1.056473,-0.251282
,,,,-0.081848,-0.993774,-0.245193
,,,,-0.079468,-0.984741,-0.1884
,,,,-0.073792,-1.069824,-0.271835
,,,,-0.069183,-0.978088,-0.228897
,,,,-0.079056,-0.958969,-0.214798
,,,,-0.053909,-0.994507,-0.223099
,,,,-0.06813,-1.074661,-0.261444
,,,,-0.035004,-0.964294,-0.194641
,,,,-0.035385,-0.980835,-0.230042
,,,,-0.053879,-1.088913,-0.276779
,,,,-0.046219,-0.948883,-0.2491
,,,,-0.042587,-0.986313,-0.235886
,,,,-0.06163,-0.966736,-0.213821
,,,,-0.076462,-1.00441,-0.231903
,,,,-0.071487,-0.99408,-0.213654
,,,,-0.076447,-0.996063,-0.243301
,,,,-0.073029,-0.996719,-0.211578
,,,,-0.069534,-1.014938,-0.228928
,,,,-0.054291,-0.974503,-0.237503
,,,,-0.078049,-1.005371,-0.216568
,,,,-0.064011,-1.007843,-0.223175
,,,,-0.062134,-0.988144,-0.240051
,,,,-0.06871,-0.986725,-0.218613
,,,,-0.076263,-1.003174,-0.238235
,,,,-0.078506,-0.999939,-0.231796
,,,,-0.066544,-0.977722,-0.223495
,,,,-0.076889,-1.018402,-0.231293
,,,,-0.058273,-0.970901,-0.239059
,,,,-0.067581,-1.002762,-0.223053
,,,,-0.054962,-1.005386,-0.216812
,,,,-0.079468,-0.997467,-0.225739
,,,,-0.084732,-0.997833,-0.195374
,,,,-0.075684,-1.030075,-0.230179
,,,,-0.057358,-0.988174,-0.231094
,,,,-0.06308,-0.971527,-0.202377
,,,,-0.080124,-1.051605,-0.238449
,,,,-0.051926,-0.976654,-0.232361
,,,,-0.068909,-1.013733,-0.219055
,,,,-0.054611,-0.984955,-0.193405
,,,,-0.048676,-1.014557,-0.202042
,,,,-0.047058,-1.009888,-0.254776
,,,,-0.060516,-0.937912,-0.199387
,,,,-0.057556,-0.996719,-0.222992
,,,,-0.055222,-1.026062,-0.248764
,,,,-0.055984,-0.9617,-0.213242
,,,,-0.050461,-0.956879,-0.185806
,,,,-0.068558,-1.044342,-0.230194
,,,,-0.040665,-0.959091,-0.223618
,,,,-0.063187,-1.002045,-0.203445
,,,,-0.069336,-0.991302,-0.184708
,,,,-0.047531,-0.988861,-0.202454
,,,,-0.041428,-1.004593,-0.218582
,,,,-0.041595,-0.994217,-0.229141
,,,,-0.061066,-1.004608,-0.196167
,,,,-0.031509,-0.97258,-0.221512
,,,,-0.056274,-1.016922,-0.21698
,,,,-0.058853,-1.001862,-0.22731
,,,,-0.070221,-0.992218,-0.188812
,,,,-0.042206,-0.983841,-0.191422
,,,,-0.04776,-0.985336,-0.175674
,,,,-0.07637,-1.01828,-0.238983
,,,,-0.05188,-0.957565,-0.173828
,,,,-0.049927,-0.992233,-0.176773
,,,,-0.044266,-1.085663,-0.217178
,,,,-0.060532,-0.949356,-0.190506
,,,,-0.056793,-0.975677,-0.171158
,,,,-0.073502,-1.009827,-0.202118
,,,,-0.083237,-1.016281,-0.21846
,,,,-0.076218,-0.958908,-0.168533
,,,,-0.093506,-1.004059,-0.145615
,,,,-0.081726,-1.015869,-0.172241
,,,,-0.073685,-0.970291,-0.185745
,,,,-0.072693,-0.993454,-0.141235
,,,,-0.082764,-1.063232,-0.220215
,,,,-0.105057,-1.012527,-0.182053
,,,,-0.075943,-0.980728,-0.155609
,,,,-0.093353,-1.056808,-0.170639
,,,,-0.088806,-1.022293,-0.198608
,,,,-0.069366,-0.97644,-0.153122
,,,,-0.109528,-1.074417,-0.178299
,,,,-0.092545,-1.009903,-0.205185
,,,,-0.085541,-0.964859,-0.142319
,,,,-0.082779,-1.034439,-0.179489
,,,,-0.085266,-1.017776,-0.189484
,,,,-0.120209,-1.036865,-0.188507
,,,,-0.098297,-0.993698,-0.157501
,,,,-0.098938,-1.012985,-0.149475
,,,,-0.093384,-1.033981,-0.206467
,,,,-0.08461,-0.960114,-0.18396
,,,,-0.122604,-1.053558,-0.154068
,,,,-0.113922,-1.044235,-0.213608
,,,,-0.088623,-0.956711,-0.145294
,,,,-0.081543,-1.009735,-0.151276
,,,,-0.07962,-1.047638,-0.209183
,,,,-0.103119,-0.962372,-0.170547
,,,,-0.116638,-1.014404,-0.154358
,,,,-0.10997,-0.993622,-0.181061
,,,,-0.092758,-1.013,-0.140244
,,,,-0.088287,-1.01619,-0.170578
,,,,-0.105408,-0.992157,-0.181534
,,,,-0.136307,-1.023788,-0.15715
,,,,-0.127579,-1.008835,-0.189331
,,,,-0.103943,-0.981934,-0.154633
,,,,-0.100403,-0.990356,-0.1409
,,,,-0.09581,-1.05072,-0.187088
,,,,-0.142624,-1.036453,-0.195358
,,,,-0.116013,-0.951218,-0.154648
,,,,-0.115662,-0.9758,-0.147614
,,,,-0.100662,-1.072739,-0.18869
,,,,-0.098007,-1.002609,-0.201797
,,,,-0.110306,-0.961349,-0.151932
,,,,-0.121719,-1.110443,-0.181763
,,,,-0.080429,-0.972137,-0.194153
,,,,-0.10791,-0.963608,-0.17688
,,,,-0.079147,-0.998932,-0.164459
,,,,-0.101212,-1.106415,-0.289871
,,,,-0.115158,-0.928787,-0.193665
,,,,-0.086914,-0.979797,-0.121643
,,,,-0.080521,-0.984879,-0.161774
,,,,-0.103226,-1.070923,-0.251892
,,,,-0.114777,-0.983704,-0.181076
,,,,-0.084549,-0.959076,-0.148544
,,,,-0.088211,-0.991608,-0.139694
,,,,-0.060425,-1.024719,-0.207092
,,,,-0.078033,-0.995468,-0.19754
,,,,-0.090561,-0.996124,-0.161087
,,,,-0.107544,-1.027451,-0.19487
,,,,-0.098999,-0.983932,-0.210953
,,,,-0.085175,-0.949127,-0.158371
,,,,-0.103638,-1.041336,-0.183289
,,,,-0.088654,-0.987595,-0.199036
,,,,-0.101959,-0.958191,-0.168854
,,,,-0.116455,-1.016205,-0.159348
,,,,-0.058777,-0.978867,-0.189774
,,,,-0.087875,-1.000916,-0.191513
,,,,-0.116653,-1.012436,-0.228546
,,,,-0.108109,-0.945984,-0.214264
,,,,-0.110321,-0.94693,-0.179504
,,,,-0.099518,-1.058289,-0.271027
,,,,-0.067764,-0.989761,-0.254822
,,,,-0.098938,-0.934021,-0.217575
,,,,-0.13089,-0.945724,-0.221176
,,,,-0.108017,-1.003433,-0.247269
,,,,-0.065475,-0.991043,-0.243011
,,,,-0.068298,-0.973282,-0.223969
,,,,-0.110641,-1.004761,-0.264313
,,,,-0.086945,-0.912933,-0.203552
,,,,-0.104752,-0.995056,-0.259445
,,,,-0.084167,-0.976746,-0.236145
,,,,-0.06311,-0.970413,-0.239059
,,,,-0.091324,-0.957657,-0.227448
,,,,-0.083771,-0.950958,-0.239929
,,,,-0.08812,-0.992462,-0.223999
,,,,-0.076584,-0.969543,-0.248383
,,,,-0.100281,-0.975922,-0.236145
,,,,-0.089676,-0.992279,-0.229568
,,,,-0.060776,-0.953201,-0.232361
,,,,-0.064301,-0.953827,-0.212982
,,,,-0.103516,-1.00647,-0.236069
,,,,-0.066895,-1.000198,-0.290192
,,,,-0.091354,-0.912537,-0.239151
,,,,-0.117935,-0.952255,-0.199707
,,,,-0.083801,-1.006943,-0.226334
,,,,-0.046188,-1.040848,-0.277267
,,,,-0.06665,-0.932068,-0.250854
,,,,-0.108459,-0.893997,-0.219543
,,,,-0.141586,-1.021042,-0.235489
,,,,-0.063385,-0.989136,-0.2668
,,,,-0.061859,-0.967163,-0.252625
,,,,-0.071503,-0.946167,-0.250427
,,,,-0.101517,-0.95372,-0.256149
,,,,-0.130371,-0.990646,-0.254089
,,,,-0.113434,-0.999664,-0.252487
,,,,-0.046677,-1.006699,-0.277267
,,,,-0.038055,-0.954926,-0.287659
,,,,-0.038986,-0.879211,-0.244812
,,,,-0.09549,-1.014771,-0.268188
,,,,-0.098358,-1.027359,-0.299088
,,,,-0.055313,-0.966293,-0.305542
,,,,-0.061234,-0.878143,-0.241821
,,,,-0.082443,-0.984085,-0.223846
,,,,-0.080994,-1.067078,-0.304962
,,,,-0.031982,-0.918488,-0.290436
,,,,-0.084717,-0.886307,-0.20668
,,,,-0.108902,-1.024429,-0.246796
,,,,-0.082214,-1.058365,-0.30423
,,,,-0.055466,-0.901642,-0.273438
,,,,-0.089111,-0.956863,-0.251282
,,,,-0.083282,-0.973648,-0.249466
,,,,-0.081711,-1.013748,-0.293488
,,,,-0.043137,-0.903412,-0.237793
,,,,-0.054321,-0.965363,-0.266586
,,,,-0.121811,-0.984756,-0.282944
,,,,-0.117661,-0.959671,-0.269135
,,,,-0.111893,-0.991608,-0.274597
,,,,-0.036942,-0.918594,-0.273132
,,,,-0.042068,-0.917206,-0.238922
,,,,-0.07196,-1.063766,-0.305161
,,,,-0.09613,-0.925903,-0.223953
,,,,-0.127106,-0.992401,-0.268143
,,,,-0.051514,-0.93457,-0.268417
,,,,-0.048996,-0.987335,-0.257462
,,,,-0.101639,-1.0065,-0.267075
,,,,-0.093353,-0.930649,-0.277206
,,,,-0.098694,-0.985474,-0.276276
,,,,-0.036423,-0.978882,-0.302811
,,,,-0.04332,-0.937271,-0.269592
,,,,-0.08609,-0.990082,-0.304138
,,,,-0.062027,-0.931549,-0.238602
,,,,-0.105927,-1.010162,-0.272675
,,,,-0.06221,-0.907669,-0.227478
,,,,-0.079239,-0.941071,-0.247955
,,,,-0.120865,-1.033279,-0.303345
,,,,-0.065125,-0.936615,-0.245621
,,,,-0.071747,-0.93335,-0.26001
,,,,-0.076767,-0.971115,-0.233231
,,,,-0.076385,-0.984604,-0.310593
,,,,-0.060379,-0.963593,-0.245483
,,,,-0.09285,-0.998062,-0.295715
,,,,-0.089294,-0.990265,-0.314316
,,,,-0.086166,-0.873672,-0.183594
,,,,-0.083694,-1.053116,-0.285065
,,,,-0.072861,-0.967651,-0.308426
,,,,-0.070755,-0.937286,-0.203796
,,,,-0.05571,-1.004471,-0.311157
,,,,-0.034302,-0.977997,-0.264862
,,,,-0.076935,-0.940445,-0.230988
,,,,-0.084244,-0.9814,-0.275009
,,,,-0.129868,-1.0047,-0.288437
,,,,-0.062576,-0.914917,-0.270569
,,,,-0.014679,-0.939774,-0.279724
,,,,-0.051392,-0.98822,-0.306427
,,,,-0.071259,-0.959122,-0.274246
,,,,-0.108521,-0.937256,-0.300171
,,,,-0.093857,-1.002411,-0.310959
,,,,-0.037491,-0.907425,-0.272949
,,,,-0.038956,-0.932648,-0.322403
,,,,-0.080399,-0.931503,-0.27298
